ArX_C_NMR,ArX_C_isotropic,ArX_C_Mulliken,ArX_C_area,ArX_R_isotropic,ArX_R_Mulliken,ArX_R_area,ArX_bond_order,ArX_bond_length,ArX_E_HOMO,ArX_E_LUMO,ArX_electroneg,ArX_hardness,ArX_dipole,ArB(OR)2_C_NMR,ArB(OR)2_C_isotropic,ArB(OR)2_C_Mulliken,ArB(OR)2_C_area,ArB(OR)2_B_isotropic,ArB(OR)2_B_Mulliken,ArB(OR)2_B_area,ArB(OR)2_bond_order,ArB(OR)2_bond_length,ArB(OR)2_HOMO,ArB(OR)2_LUMO,ArB(OR)2_electroneg,Ar-B(OR)2_hardness,Ar-B(OR)2_dipole,catalyst_Pd_charge,catalyst_Pd_expoarea,catalyst_P_charge,catalyst_P_expoarea,catalyst_HOMO,catalyst_LUMO,catalyst_dipole,catalyst_area,catalyst_PSA,catalyst_volume,catalyst_ovality,catalyst_weight,catalyst_H,tres(s),T,Loading,catalyst,Scheme,experiment,Yield
-0.453835843,0.454093173,-0.824541401,-0.542907017,-0.496754353,0.585790762,-0.586337385,0.394110787,-0.615285664,-0.552881727,0.543327315,-0.420219582,0.546171514,-0.776580608,1.42393104,-1.423903859,1.023538587,1.090277383,0.811336124,-0.947548747,1.072411512,-0.62847149,0.314499188,0.847906714,-1.122616653,1.658153207,-1.004150042,-1.638111118,-1.682562588,-0.953505647,0.158076319,-0.423056887,-0.591482614,0.037799436,-1.511521241,0.295007633,-3.069389105,0.361049434,0.175457809,0.003237366,0.23100845,-0.546732735,0.730675684,1.061025129,P2_L1,1a-2b,18,86.4
-0.453835843,0.454093173,-0.824541401,-0.542907017,-0.496754353,0.585790762,-0.586337385,0.394110787,-0.615285664,-0.552881727,0.543327315,-0.420219582,0.546171514,-0.776580608,1.42393104,-1.423903859,1.023538587,1.090277383,0.811336124,-0.947548747,1.072411512,-0.62847149,0.314499188,0.847906714,-1.122616653,1.658153207,-1.004150042,-1.638111118,2.893728365,-1.63215193,-2.051368294,0.308040798,-0.669986129,-1.135027256,-0.63290199,-1.636011329,-0.110984945,-1.650828805,-1.528494113,-1.442225054,1.227139653,-0.546732735,0.730675684,1.035613384,P1_L6,1a-2b,19,0.2
-0.453835843,0.454093173,-0.824541401,-0.542907017,-0.496754353,0.585790762,-0.586337385,0.394110787,-0.615285664,-0.552881727,0.543327315,-0.420219582,0.546171514,-0.776580608,1.42393104,-1.423903859,1.023538587,1.090277383,0.811336124,-0.947548747,1.072411512,-0.62847149,0.314499188,0.847906714,-1.122616653,1.658153207,-1.004150042,-1.638111118,0.384831707,-0.773731797,1.434448704,-0.109905433,-0.82699316,0.062233325,-0.628319028,-1.291329299,-0.025331804,-1.297091972,-1.163361558,-1.272794656,1.199782999,-1.108069571,0.730675684,-0.82345637,P1_L5,1a-2b,20,4.4
-0.453835843,0.454093173,-0.824541401,-0.542907017,-0.496754353,0.585790762,-0.586337385,0.394110787,-0.615285664,-0.552881727,0.543327315,-0.420219582,0.546171514,-0.776580608,1.42393104,-1.423903859,1.023538587,1.090277383,0.811336124,-0.947548747,1.072411512,-0.62847149,0.314499188,0.847906714,-1.122616653,1.658153207,-1.004150042,-1.638111118,0.374256801,-0.252387632,0.129467972,-0.558673658,-0.57578191,-0.157671679,-0.870561296,0.814648396,-0.051943178,0.771789041,0.905722918,0.560208049,-0.29110329,-0.546732735,0.730675684,1.031601004,P1_L1,1a-2b,21,78.8
-0.453835843,0.454093173,-0.824541401,-0.542907017,-0.496754353,0.585790762,-0.586337385,0.394110787,-0.615285664,-0.552881727,0.543327315,-0.420219582,0.546171514,-0.776580608,1.42393104,-1.423903859,1.023538587,1.090277383,0.811336124,-0.947548747,1.072411512,-0.62847149,0.314499188,0.847906714,-1.122616653,1.658153207,-1.004150042,-1.638111118,-1.49485799,2.282423652,-2.018358663,2.538320246,2.438753089,-1.306064481,1.857610401,1.059857153,0.065288794,1.213960082,0.662301215,1.511787956,-1.920877205,-0.546732735,0.730675684,-0.812756688,P1_L4,1a-2b,22,2.9
-0.453835843,0.454093173,-0.824541401,-0.542907017,-0.496754353,0.585790762,-0.586337385,0.394110787,-0.615285664,-0.552881727,0.543327315,-0.420219582,0.546171514,-0.776580608,1.42393104,-1.423903859,1.023538587,1.090277383,0.811336124,-0.947548747,1.072411512,-0.62847149,0.314499188,0.847906714,-1.122616653,1.658153207,-1.004150042,-1.638111118,0.331957173,-0.229915901,0.237299432,-0.64250948,0.099348324,1.11289057,0.567179296,-0.162664612,0.869165172,-0.201875145,-0.067963894,-0.057889805,0.028605143,-1.108069571,0.730675684,1.032938464,P1_L2,1a-2b,23,86.7
-0.453835843,0.454093173,-0.824541401,-0.542907017,-0.496754353,0.585790762,-0.586337385,0.394110787,-0.615285664,-0.552881727,0.543327315,-0.420219582,0.546171514,-0.776580608,1.42393104,-1.423903859,1.023538587,1.090277383,0.811336124,-0.947548747,1.072411512,-0.62847149,0.314499188,0.847906714,-1.122616653,1.658153207,-1.004150042,-1.638111118,2.893728365,-1.63215193,-2.051368294,0.308040798,-0.669986129,-1.135027256,-0.63290199,-1.636011329,-0.110984945,-1.650828805,-1.528494113,-1.442225054,1.227139653,-1.108069571,-0.847616386,-0.819443989,P1_L6,1a-2b,24,0.2
-0.453835843,0.454093173,-0.824541401,-0.542907017,-0.496754353,0.585790762,-0.586337385,0.394110787,-0.615285664,-0.552881727,0.543327315,-0.420219582,0.546171514,-0.776580608,1.42393104,-1.423903859,1.023538587,1.090277383,0.811336124,-0.947548747,1.072411512,-0.62847149,0.314499188,0.847906714,-1.122616653,1.658153207,-1.004150042,-1.638111118,0.067584501,0.866704584,0.468366847,0.374616304,-0.889795973,-1.79474227,-0.583144119,-2.038473528,-0.125532496,-1.964521635,-2.258759222,-2.002230618,1.79564992,-1.108069571,0.730675684,1.046313066,P1_L7,1a-2b,25,49.9
-0.453835843,0.454093173,-0.824541401,-0.542907017,-0.496754353,0.585790762,-0.586337385,0.394110787,-0.615285664,-0.552881727,0.543327315,-0.420219582,0.546171514,-0.776580608,1.42393104,-1.423903859,1.023538587,1.090277383,0.811336124,-0.947548747,1.072411512,-0.62847149,0.314499188,0.847906714,-1.122616653,1.658153207,-1.004150042,-1.638111118,0.331957173,-0.229915901,0.237299432,-0.64250948,0.099348324,1.11289057,0.567179296,-0.162664612,0.869165172,-0.201875145,-0.067963894,-0.057889805,0.028605143,-0.546732735,-0.847616386,-0.82345637,P1_L2,1a-2b,26,4.3
-0.453835843,0.454093173,-0.824541401,-0.542907017,-0.496754353,0.585790762,-0.586337385,0.394110787,-0.615285664,-0.552881727,0.543327315,-0.420219582,0.546171514,-0.776580608,1.42393104,-1.423903859,1.023538587,1.090277383,0.811336124,-0.947548747,1.072411512,-0.62847149,0.314499188,0.847906714,-1.122616653,1.658153207,-1.004150042,-1.638111118,0.384831707,-0.773731797,1.434448704,-0.109905433,-0.82699316,0.062233325,-0.628319028,-1.291329299,-0.025331804,-1.297091972,-1.163361558,-1.272794656,1.199782999,-0.546732735,-0.847616386,1.055675288,P1_L5,1a-2b,27,5.1
-0.453835843,0.454093173,-0.824541401,-0.542907017,-0.496754353,0.585790762,-0.586337385,0.394110787,-0.615285664,-0.552881727,0.543327315,-0.420219582,0.546171514,-0.776580608,1.42393104,-1.423903859,1.023538587,1.090277383,0.811336124,-0.947548747,1.072411512,-0.62847149,0.314499188,0.847906714,-1.122616653,1.658153207,-1.004150042,-1.638111118,0.374256801,-0.252387632,0.129467972,-0.558673658,-0.57578191,-0.157671679,-0.870561296,0.814648396,-0.051943178,0.771789041,0.905722918,0.560208049,-0.29110329,-1.108069571,-0.847616386,-0.82479383,P1_L1,1a-2b,28,7.6
-0.453835843,0.454093173,-0.824541401,-0.542907017,-0.496754353,0.585790762,-0.586337385,0.394110787,-0.615285664,-0.552881727,0.543327315,-0.420219582,0.546171514,-0.776580608,1.42393104,-1.423903859,1.023538587,1.090277383,0.811336124,-0.947548747,1.072411512,-0.62847149,0.314499188,0.847906714,-1.122616653,1.658153207,-1.004150042,-1.638111118,-0.022302207,-0.117557245,0.470567489,-0.493331032,0.256355355,1.137324459,0.698121062,0.529745519,0.708432475,0.453390375,0.662301215,0.466052036,-0.374687362,-1.108069571,-0.847616386,1.057012748,P1_L3,1a-2b,29,22.1
-0.453835843,0.454093173,-0.824541401,-0.542907017,-0.496754353,0.585790762,-0.586337385,0.394110787,-0.615285664,-0.552881727,0.543327315,-0.420219582,0.546171514,-0.776580608,1.42393104,-1.423903859,1.023538587,1.090277383,0.811336124,-0.947548747,1.072411512,-0.62847149,0.314499188,0.847906714,-1.122616653,1.658153207,-1.004150042,-1.638111118,0.067584501,0.866704584,0.468366847,0.374616304,-0.889795973,-1.79474227,-0.583144119,-2.038473528,-0.125532496,-1.964521635,-2.258759222,-2.002230618,1.79564992,-0.546732735,-0.847616386,-0.814094148,P1_L7,1a-2b,30,0.8
-0.453835843,0.454093173,-0.824541401,-0.542907017,-0.496754353,0.585790762,-0.586337385,0.394110787,-0.615285664,-0.552881727,0.543327315,-0.420219582,0.546171514,-0.776580608,1.42393104,-1.423903859,1.023538587,1.090277383,0.811336124,-0.947548747,1.072411512,-0.62847149,0.314499188,0.847906714,-1.122616653,1.658153207,-1.004150042,-1.638111118,-1.49485799,2.282423652,-2.018358663,2.538320246,2.438753089,-1.306064481,1.857610401,1.059857153,0.065288794,1.213960082,0.662301215,1.511787956,-1.920877205,-1.108069571,-0.847616386,1.058350209,P1_L4,1a-2b,31,0.7
-0.453835843,0.454093173,-0.824541401,-0.542907017,-0.496754353,0.585790762,-0.586337385,0.394110787,-0.615285664,-0.552881727,0.543327315,-0.420219582,0.546171514,-0.776580608,1.42393104,-1.423903859,1.023538587,1.090277383,0.811336124,-0.947548747,1.072411512,-0.62847149,0.314499188,0.847906714,-1.122616653,1.658153207,-1.004150042,-1.638111118,-1.682562588,-0.953505647,0.158076319,-0.423056887,-0.591482614,0.037799436,-1.511521241,0.295007633,-3.069389105,0.361049434,0.175457809,0.003237366,0.23100845,-1.108069571,-0.847616386,-0.791357324,P2_L1,1a-2b,32,6.9
-0.453835843,0.454093173,-0.824541401,-0.542907017,-0.496754353,0.585790762,-0.586337385,0.394110787,-0.615285664,-0.552881727,0.543327315,-0.420219582,0.546171514,-0.776580608,1.42393104,-1.423903859,1.023538587,1.090277383,0.811336124,-0.947548747,1.072411512,-0.62847149,0.314499188,0.847906714,-1.122616653,1.658153207,-1.004150042,-1.638111118,-1.49485799,2.282423652,-2.018358663,2.538320246,2.438753089,-1.306064481,1.857610401,1.059857153,0.065288794,1.213960082,0.662301215,1.511787956,-1.920877205,1.229030596,0.557663802,1.058350209,P1_L4,1a-2b,33,4.1
-0.453835843,0.454093173,-0.824541401,-0.542907017,-0.496754353,0.585790762,-0.586337385,0.394110787,-0.615285664,-0.552881727,0.543327315,-0.420219582,0.546171514,-0.776580608,1.42393104,-1.423903859,1.023538587,1.090277383,0.811336124,-0.947548747,1.072411512,-0.62847149,0.314499188,0.847906714,-1.122616653,1.658153207,-1.004150042,-1.638111118,0.374256801,-0.252387632,0.129467972,-0.558673658,-0.57578191,-0.157671679,-0.870561296,0.814648396,-0.051943178,0.771789041,0.905722918,0.560208049,-0.29110329,1.229030596,0.730675684,0.843019108,P1_L1,1a-2b,34,76.6
-0.453835843,0.454093173,-0.824541401,-0.542907017,-0.496754353,0.585790762,-0.586337385,0.394110787,-0.615285664,-0.552881727,0.543327315,-0.420219582,0.546171514,-0.776580608,1.42393104,-1.423903859,1.023538587,1.090277383,0.811336124,-0.947548747,1.072411512,-0.62847149,0.314499188,0.847906714,-1.122616653,1.658153207,-1.004150042,-1.638111118,0.331957173,-0.229915901,0.237299432,-0.64250948,0.099348324,1.11289057,0.567179296,-0.162664612,0.869165172,-0.201875145,-0.067963894,-0.057889805,0.028605143,1.229030596,0.730675684,0.95804069,P1_L2,1a-2b,35,80.3
-0.453835843,0.454093173,-0.824541401,-0.542907017,-0.496754353,0.585790762,-0.586337385,0.394110787,-0.615285664,-0.552881727,0.543327315,-0.420219582,0.546171514,-0.776580608,1.42393104,-1.423903859,1.023538587,1.090277383,0.811336124,-0.947548747,1.072411512,-0.62847149,0.314499188,0.847906714,-1.122616653,1.658153207,-1.004150042,-1.638111118,-0.022302207,-0.117557245,0.470567489,-0.493331032,0.256355355,1.137324459,0.698121062,0.529745519,0.708432475,0.453390375,0.662301215,0.466052036,-0.374687362,1.229030596,0.730675684,0.796207999,P1_L3,1a-2b,36,87.4
-0.453835843,0.454093173,-0.824541401,-0.542907017,-0.496754353,0.585790762,-0.586337385,0.394110787,-0.615285664,-0.552881727,0.543327315,-0.420219582,0.546171514,-0.776580608,1.42393104,-1.423903859,1.023538587,1.090277383,0.811336124,-0.947548747,1.072411512,-0.62847149,0.314499188,0.847906714,-1.122616653,1.658153207,-1.004150042,-1.638111118,-1.682562588,-0.953505647,0.158076319,-0.423056887,-0.591482614,0.037799436,-1.511521241,0.295007633,-3.069389105,0.361049434,0.175457809,0.003237366,0.23100845,1.229030596,0.730675684,0.833656886,P2_L1,1a-2b,37,80.3
-0.453835843,0.454093173,-0.824541401,-0.542907017,-0.496754353,0.585790762,-0.586337385,0.394110787,-0.615285664,-0.552881727,0.543327315,-0.420219582,0.546171514,-0.776580608,1.42393104,-1.423903859,1.023538587,1.090277383,0.811336124,-0.947548747,1.072411512,-0.62847149,0.314499188,0.847906714,-1.122616653,1.658153207,-1.004150042,-1.638111118,0.067584501,0.866704584,0.468366847,0.374616304,-0.889795973,-1.79474227,-0.583144119,-2.038473528,-0.125532496,-1.964521635,-2.258759222,-2.002230618,1.79564992,1.229030596,0.730675684,0.897854978,P1_L7,1a-2b,38,49.9
-0.453835843,0.454093173,-0.824541401,-0.542907017,-0.496754353,0.585790762,-0.586337385,0.394110787,-0.615285664,-0.552881727,0.543327315,-0.420219582,0.546171514,-0.776580608,1.42393104,-1.423903859,1.023538587,1.090277383,0.811336124,-0.947548747,1.072411512,-0.62847149,0.314499188,0.847906714,-1.122616653,1.658153207,-1.004150042,-1.638111118,0.384831707,-0.773731797,1.434448704,-0.109905433,-0.82699316,0.062233325,-0.628319028,-1.291329299,-0.025331804,-1.297091972,-1.163361558,-1.272794656,1.199782999,1.229030596,-0.621641682,-0.703084947,P1_L5,1a-2b,39,0.2
-0.453835843,0.454093173,-0.824541401,-0.542907017,-0.496754353,0.585790762,-0.586337385,0.394110787,-0.615285664,-0.552881727,0.543327315,-0.420219582,0.546171514,-0.776580608,1.42393104,-1.423903859,1.023538587,1.090277383,0.811336124,-0.947548747,1.072411512,-0.62847149,0.314499188,0.847906714,-1.122616653,1.658153207,-1.004150042,-1.638111118,0.384831707,-0.773731797,1.434448704,-0.109905433,-0.82699316,0.062233325,-0.628319028,-1.291329299,-0.025331804,-1.297091972,-1.163361558,-1.272794656,1.199782999,1.229030596,-1.447861692,-1.302267141,P1_L5,1a-2b,40,0.2
-0.453835843,0.454093173,-0.824541401,-0.542907017,-0.496754353,0.585790762,-0.586337385,0.394110787,-0.615285664,-0.552881727,0.543327315,-0.420219582,0.546171514,-0.776580608,1.42393104,-1.423903859,1.023538587,1.090277383,0.811336124,-0.947548747,1.072411512,-0.62847149,0.314499188,0.847906714,-1.122616653,1.658153207,-1.004150042,-1.638111118,0.067584501,0.866704584,0.468366847,0.374616304,-0.889795973,-1.79474227,-0.583144119,-2.038473528,-0.125532496,-1.964521635,-2.258759222,-2.002230618,1.79564992,-0.829781533,0.730675684,-0.814094148,P1_L7,1a-2b,41,10.9
-0.453835843,0.454093173,-0.824541401,-0.542907017,-0.496754353,0.585790762,-0.586337385,0.394110787,-0.615285664,-0.552881727,0.543327315,-0.420219582,0.546171514,-0.776580608,1.42393104,-1.423903859,1.023538587,1.090277383,0.811336124,-0.947548747,1.072411512,-0.62847149,0.314499188,0.847906714,-1.122616653,1.658153207,-1.004150042,-1.638111118,0.331957173,-0.229915901,0.237299432,-0.64250948,0.099348324,1.11289057,0.567179296,-0.162664612,0.869165172,-0.201875145,-0.067963894,-0.057889805,0.028605143,-0.489603619,0.730675684,-0.672323361,P1_L2,1a-2b,42,62.6
-0.453835843,0.454093173,-0.824541401,-0.542907017,-0.496754353,0.585790762,-0.586337385,0.394110787,-0.615285664,-0.552881727,0.543327315,-0.420219582,0.546171514,-0.776580608,1.42393104,-1.423903859,1.023538587,1.090277383,0.811336124,-0.947548747,1.072411512,-0.62847149,0.314499188,0.847906714,-1.122616653,1.658153207,-1.004150042,-1.638111118,-1.682562588,-0.953505647,0.158076319,-0.423056887,-0.591482614,0.037799436,-1.511521241,0.295007633,-3.069389105,0.361049434,0.175457809,0.003237366,0.23100845,-0.671378077,0.730675684,-0.866255098,P2_L1,1a-2b,43,59.7
-0.453835843,0.454093173,-0.824541401,-0.542907017,-0.496754353,0.585790762,-0.586337385,0.394110787,-0.615285664,-0.552881727,0.543327315,-0.420219582,0.546171514,-0.776580608,1.42393104,-1.423903859,1.023538587,1.090277383,0.811336124,-0.947548747,1.072411512,-0.62847149,0.314499188,0.847906714,-1.122616653,1.658153207,-1.004150042,-1.638111118,0.374256801,-0.252387632,0.129467972,-0.558673658,-0.57578191,-0.157671679,-0.870561296,0.814648396,-0.051943178,0.771789041,0.905722918,0.560208049,-0.29110329,-0.834542292,0.730675684,-0.82479383,P1_L1,1a-2b,44,85.8
-0.453835843,0.454093173,-0.824541401,-0.542907017,-0.496754353,0.585790762,-0.586337385,0.394110787,-0.615285664,-0.552881727,0.543327315,-0.420219582,0.546171514,-0.776580608,1.42393104,-1.423903859,1.023538587,1.090277383,0.811336124,-0.947548747,1.072411512,-0.62847149,0.314499188,0.847906714,-1.122616653,1.658153207,-1.004150042,-1.638111118,-0.022302207,-0.117557245,0.470567489,-0.493331032,0.256355355,1.137324459,0.698121062,0.529745519,0.708432475,0.453390375,0.662301215,0.466052036,-0.374687362,1.229030596,-0.194408259,-0.883642081,P1_L3,1a-2b,45,51.7
-0.453835843,0.454093173,-0.824541401,-0.542907017,-0.496754353,0.585790762,-0.586337385,0.394110787,-0.615285664,-0.552881727,0.543327315,-0.420219582,0.546171514,-0.776580608,1.42393104,-1.423903859,1.023538587,1.090277383,0.811336124,-0.947548747,1.072411512,-0.62847149,0.314499188,0.847906714,-1.122616653,1.658153207,-1.004150042,-1.638111118,-1.682562588,-0.953505647,0.158076319,-0.423056887,-0.591482614,0.037799436,-1.511521241,0.295007633,-3.069389105,0.361049434,0.175457809,0.003237366,0.23100845,-1.108069571,0.730675684,-0.412856072,P2_L1,1a-2b,46,43.9
-0.453835843,0.454093173,-0.824541401,-0.542907017,-0.496754353,0.585790762,-0.586337385,0.394110787,-0.615285664,-0.552881727,0.543327315,-0.420219582,0.546171514,-0.776580608,1.42393104,-1.423903859,1.023538587,1.090277383,0.811336124,-0.947548747,1.072411512,-0.62847149,0.314499188,0.847906714,-1.122616653,1.658153207,-1.004150042,-1.638111118,0.067584501,0.866704584,0.468366847,0.374616304,-0.889795973,-1.79474227,-0.583144119,-2.038473528,-0.125532496,-1.964521635,-2.258759222,-2.002230618,1.79564992,-1.108069571,0.730675684,-0.40483131,P1_L7,1a-2b,47,35.1
-0.453835843,0.454093173,-0.824541401,-0.542907017,-0.496754353,0.585790762,-0.586337385,0.394110787,-0.615285664,-0.552881727,0.543327315,-0.420219582,0.546171514,-0.776580608,1.42393104,-1.423903859,1.023538587,1.090277383,0.811336124,-0.947548747,1.072411512,-0.62847149,0.314499188,0.847906714,-1.122616653,1.658153207,-1.004150042,-1.638111118,0.331957173,-0.229915901,0.237299432,-0.64250948,0.099348324,1.11289057,0.567179296,-0.162664612,0.869165172,-0.201875145,-0.067963894,-0.057889805,0.028605143,-1.108069571,0.730675684,-0.066453866,P1_L2,1a-2b,48,88.8
-0.453835843,0.454093173,-0.824541401,-0.542907017,-0.496754353,0.585790762,-0.586337385,0.394110787,-0.615285664,-0.552881727,0.543327315,-0.420219582,0.546171514,-0.776580608,1.42393104,-1.423903859,1.023538587,1.090277383,0.811336124,-0.947548747,1.072411512,-0.62847149,0.314499188,0.847906714,-1.122616653,1.658153207,-1.004150042,-1.638111118,-0.022302207,-0.117557245,0.470567489,-0.493331032,0.256355355,1.137324459,0.698121062,0.529745519,0.708432475,0.453390375,0.662301215,0.466052036,-0.374687362,-1.108069571,0.730675684,-0.547939557,P1_L3,1a-2b,49,78.4
-0.453835843,0.454093173,-0.824541401,-0.542907017,-0.496754353,0.585790762,-0.586337385,0.394110787,-0.615285664,-0.552881727,0.543327315,-0.420219582,0.546171514,-0.776580608,1.42393104,-1.423903859,1.023538587,1.090277383,0.811336124,-0.947548747,1.072411512,-0.62847149,0.314499188,0.847906714,-1.122616653,1.658153207,-1.004150042,-1.638111118,0.374256801,-0.252387632,0.129467972,-0.558673658,-0.57578191,-0.157671679,-0.870561296,0.814648396,-0.051943178,0.771789041,0.905722918,0.560208049,-0.29110329,-1.108069571,0.730675684,-0.407506231,P1_L1,1a-2b,50,87.5
-0.453835843,0.454093173,-0.824541401,-0.542907017,-0.496754353,0.585790762,-0.586337385,0.394110787,-0.615285664,-0.552881727,0.543327315,-0.420219582,0.546171514,-0.776580608,1.42393104,-1.423903859,1.023538587,1.090277383,0.811336124,-0.947548747,1.072411512,-0.62847149,0.314499188,0.847906714,-1.122616653,1.658153207,-1.004150042,-1.638111118,0.331957173,-0.229915901,0.237299432,-0.64250948,0.099348324,1.11289057,0.567179296,-0.162664612,0.869165172,-0.201875145,-0.067963894,-0.057889805,0.028605143,-0.559283828,0.730675684,1.032938464,P1_L2,1a-2b,51,75.4
-0.453835843,0.454093173,-0.824541401,-0.542907017,-0.496754353,0.585790762,-0.586337385,0.394110787,-0.615285664,-0.552881727,0.543327315,-0.420219582,0.546171514,-0.776580608,1.42393104,-1.423903859,1.023538587,1.090277383,0.811336124,-0.947548747,1.072411512,-0.62847149,0.314499188,0.847906714,-1.122616653,1.658153207,-1.004150042,-1.638111118,0.374256801,-0.252387632,0.129467972,-0.558673658,-0.57578191,-0.157671679,-0.870561296,0.814648396,-0.051943178,0.771789041,0.905722918,0.560208049,-0.29110329,-0.718985673,0.730675684,1.031601004,P1_L1,1a-2b,52,79.8
-0.453835843,0.454093173,-0.824541401,-0.542907017,-0.496754353,0.585790762,-0.586337385,0.394110787,-0.615285664,-0.552881727,0.543327315,-0.420219582,0.546171514,-0.776580608,1.42393104,-1.423903859,1.023538587,1.090277383,0.811336124,-0.947548747,1.072411512,-0.62847149,0.314499188,0.847906714,-1.122616653,1.658153207,-1.004150042,-1.638111118,-1.682562588,-0.953505647,0.158076319,-0.423056887,-0.591482614,0.037799436,-1.511521241,0.295007633,-3.069389105,0.361049434,0.175457809,0.003237366,0.23100845,-0.559283828,0.50470098,1.061025129,P2_L1,1a-2b,53,83.4
-0.453835843,0.454093173,-0.824541401,-0.542907017,-0.496754353,0.585790762,-0.586337385,0.394110787,-0.615285664,-0.552881727,0.543327315,-0.420219582,0.546171514,-0.776580608,1.42393104,-1.423903859,1.023538587,1.090277383,0.811336124,-0.947548747,1.072411512,-0.62847149,0.314499188,0.847906714,-1.122616653,1.658153207,-1.004150042,-1.638111118,-0.022302207,-0.117557245,0.470567489,-0.493331032,0.256355355,1.137324459,0.698121062,0.529745519,0.708432475,0.453390375,0.662301215,0.466052036,-0.374687362,-0.589146775,0.730675684,1.057012748,P1_L3,1a-2b,54,86.5
-0.453835843,0.454093173,-0.824541401,-0.542907017,-0.496754353,0.585790762,-0.586337385,0.394110787,-0.615285664,-0.552881727,0.543327315,-0.420219582,0.546171514,-0.776580608,1.42393104,-1.423903859,1.023538587,1.090277383,0.811336124,-0.947548747,1.072411512,-0.62847149,0.314499188,0.847906714,-1.122616653,1.658153207,-1.004150042,-1.638111118,0.374256801,-0.252387632,0.129467972,-0.558673658,-0.57578191,-0.157671679,-0.870561296,0.814648396,-0.051943178,0.771789041,0.905722918,0.560208049,-0.29110329,-1.108069571,0.730675684,-0.293822109,P1_L1,1a-2b,55,85
-0.453835843,0.454093173,-0.824541401,-0.542907017,-0.496754353,0.585790762,-0.586337385,0.394110787,-0.615285664,-0.552881727,0.543327315,-0.420219582,0.546171514,-0.776580608,1.42393104,-1.423903859,1.023538587,1.090277383,0.811336124,-0.947548747,1.072411512,-0.62847149,0.314499188,0.847906714,-1.122616653,1.658153207,-1.004150042,-1.638111118,0.331957173,-0.229915901,0.237299432,-0.64250948,0.099348324,1.11289057,0.567179296,-0.162664612,0.869165172,-0.201875145,-0.067963894,-0.057889805,0.028605143,-1.108069571,0.730675684,0.274598499,P1_L2,1a-2b,56,84.2
-0.453835843,0.454093173,-0.824541401,-0.542907017,-0.496754353,0.585790762,-0.586337385,0.394110787,-0.615285664,-0.552881727,0.543327315,-0.420219582,0.546171514,-0.776580608,1.42393104,-1.423903859,1.023538587,1.090277383,0.811336124,-0.947548747,1.072411512,-0.62847149,0.314499188,0.847906714,-1.122616653,1.658153207,-1.004150042,-1.638111118,-0.022302207,-0.117557245,0.470567489,-0.493331032,0.256355355,1.137324459,0.698121062,0.529745519,0.708432475,0.453390375,0.662301215,0.466052036,-0.374687362,-0.770921232,0.730675684,-0.547939557,P1_L3,1a-2b,57,79.4
-0.453835843,0.454093173,-0.824541401,-0.542907017,-0.496754353,0.585790762,-0.586337385,0.394110787,-0.615285664,-0.552881727,0.543327315,-0.420219582,0.546171514,-0.776580608,1.42393104,-1.423903859,1.023538587,1.090277383,0.811336124,-0.947548747,1.072411512,-0.62847149,0.314499188,0.847906714,-1.122616653,1.658153207,-1.004150042,-1.638111118,-0.022302207,-0.117557245,0.470567489,-0.493331032,0.256355355,1.137324459,0.698121062,0.529745519,0.708432475,0.453390375,0.662301215,0.466052036,-0.374687362,-1.108069571,0.730675684,-0.099890372,P1_L3,1a-2b,58,81.4
-0.453835843,0.454093173,-0.824541401,-0.542907017,-0.496754353,0.585790762,-0.586337385,0.394110787,-0.615285664,-0.552881727,0.543327315,-0.420219582,0.546171514,-0.776580608,1.42393104,-1.423903859,1.023538587,1.090277383,0.811336124,-0.947548747,1.072411512,-0.62847149,0.314499188,0.847906714,-1.122616653,1.658153207,-1.004150042,-1.638111118,0.374256801,-0.252387632,0.129467972,-0.558673658,-0.57578191,-0.157671679,-0.870561296,0.814648396,-0.051943178,0.771789041,0.905722918,0.560208049,-0.29110329,-0.59910109,0.730675684,-0.901029065,P1_L1,1a-2b,59,81.1
-0.453835843,0.454093173,-0.824541401,-0.542907017,-0.496754353,0.585790762,-0.586337385,0.394110787,-0.615285664,-0.552881727,0.543327315,-0.420219582,0.546171514,-0.776580608,1.42393104,-1.423903859,1.023538587,1.090277383,0.811336124,-0.947548747,1.072411512,-0.62847149,0.314499188,0.847906714,-1.122616653,1.658153207,-1.004150042,-1.638111118,0.331957173,-0.229915901,0.237299432,-0.64250948,0.099348324,1.11289057,0.567179296,-0.162664612,0.869165172,-0.201875145,-0.067963894,-0.057889805,0.028605143,-0.550627902,0.730675684,-0.368719883,P1_L2,1a-2b,60,71.5
-0.453835843,0.454093173,-0.824541401,-0.542907017,-0.496754353,0.585790762,-0.586337385,0.394110787,-0.615285664,-0.552881727,0.543327315,-0.420219582,0.546171514,-0.776580608,1.42393104,-1.423903859,1.023538587,1.090277383,0.811336124,-0.947548747,1.072411512,-0.62847149,0.314499188,0.847906714,-1.122616653,1.658153207,-1.004150042,-1.638111118,-0.022302207,-0.117557245,0.470567489,-0.493331032,0.256355355,1.137324459,0.698121062,0.529745519,0.708432475,0.453390375,0.662301215,0.466052036,-0.374687362,-0.45065195,0.730675684,-0.473041783,P1_L3,1a-2b,61,82
